family,map,config,instance,alg,expanded,cost,optimal,time_ms,status,mvc,exp_over_mvc
industrial-plants,plant02,nodiag,80,bae,401,401.000000,266.664000,2.941,ok,0.0,
industrial-plants,plant02,nodiag,80,nbs,2049758,401.000000,266.664000,3718.972,ok,0.0,
industrial-plants,plant02,nodiag,80,gbfs,402,401.000000,266.664000,1.638,subopt,0.0,
industrial-plants,plant02,nodiag,81,astar,423,422.000000,309.582000,2.635,ok,0.0,
industrial-plants,plant02,nodiag,81,rastar,5899,422.000000,309.582000,19.230,ok,0.0,
industrial-plants,plant02,nodiag,81,mm,797057,422.000000,309.582000,1309.692,ok,0.0,
industrial-plants,plant02,nodiag,81,bia,507,422.000000,309.582000,1.216,ok,0.0,
industrial-plants,plant02,nodiag,81,bae,507,422.000000,309.582000,2.527,ok,0.0,
industrial-plants,plant02,nodiag,81,nbs,1790069,422.000000,309.582000,3048.411,ok,0.0,
industrial-plants,plant02,nodiag,81,gbfs,508,422.000000,309.582000,2.155,subopt,0.0,
industrial-plants,plant02,nodiag,82,astar,5415,300.000000,205.822000,18.362,ok,0.0,
industrial-plants,plant02,nodiag,82,rastar,301,300.000000,205.822000,1.097,ok,0.0,
industrial-plants,plant02,nodiag,82,mm,273224,300.000000,205.822000,442.367,ok,0.0,
industrial-plants,plant02,nodiag,82,bia,392,300.000000,205.822000,1.451,ok,0.0,
industrial-plants,plant02,nodiag,82,bae,392,300.000000,205.822000,2.861,ok,0.0,
industrial-plants,plant02,nodiag,82,nbs,554189,300.000000,205.822000,800.016,ok,0.0,
industrial-plants,plant02,nodiag,82,gbfs,392,300.000000,205.822000,0.897,subopt,0.0,
industrial-plants,plant02,nodiag,83,astar,439,438.000000,301.224000,1.358,ok,0.0,
industrial-plants,plant02,nodiag,83,rastar,6261,438.000000,301.224000,18.664,ok,0.0,
industrial-plants,plant02,nodiag,83,mm,1007954,438.000000,301.224000,1687.226,ok,0.0,
industrial-plants,plant02,nodiag,83,bia,483,438.000000,301.224000,1.080,ok,0.0,
industrial-plants,plant02,nodiag,83,bae,483,438.000000,301.224000,1.916,ok,0.0,
industrial-plants,plant02,nodiag,83,nbs,2224228,438.000000,301.224000,3816.903,ok,0.0,
industrial-plants,plant02,nodiag,83,gbfs,484,438.000000,301.224000,1.566,subopt,0.0,
industrial-plants,plant02,nodiag,84,astar,81,80.000000,67.609600,0.473,ok,0.0,
industrial-plants,plant02,nodiag,84,rastar,1313,80.000000,67.609600,4.109,ok,0.0,
industrial-plants,plant02,nodiag,84,mm,3235,80.000000,67.609600,13.297,ok,0.0,
industrial-plants,plant02,nodiag,84,bia,123,80.000000,67.609600,0.384,ok,0.0,
industrial-plants,plant02,nodiag,84,bae,123,80.000000,67.609600,0.727,ok,0.0,
industrial-plants,plant02,nodiag,84,nbs,5595,80.000000,67.609600,15.083,ok,0.0,
industrial-plants,plant02,nodiag,84,gbfs,124,80.000000,67.609600,0.500,subopt,0.0,
industrial-plants,plant02,nodiag,85,astar,2608,95.000000,71.568500,7.459,ok,2572.0,1.0139968895800933
industrial-plants,plant02,nodiag,85,rastar,2885,95.000000,71.568500,7.073,ok,2572.0,1.1216951788491447
industrial-plants,plant02,nodiag,85,mm,6031,95.000000,71.568500,14.452,ok,2572.0,2.3448678071539657
industrial-plants,plant02,nodiag,85,bia,5207,95.000000,71.568500,7.952,ok,2572.0,2.024494556765163
industrial-plants,plant02,nodiag,85,bae,5207,95.000000,71.568500,6.436,ok,2572.0,2.024494556765163
industrial-plants,plant02,nodiag,85,nbs,7716,95.000000,71.568500,11.658,ok,2572.0,3.0
industrial-plants,plant02,nodiag,85,gbfs,220,95.000000,71.568500,0.398,subopt,2572.0,0.08553654743390357
industrial-plants,plant02,nodiag,86,astar,379,145.000000,125.476000,0.854,ok,267.0,1.4194756554307115
industrial-plants,plant02,nodiag,86,rastar,12649,145.000000,125.476000,23.837,ok,267.0,47.37453183520599
industrial-plants,plant02,nodiag,86,mm,9317,145.000000,125.476000,15.234,ok,267.0,34.89513108614232
industrial-plants,plant02,nodiag,86,bia,753,145.000000,125.476000,1.734,ok,267.0,2.8202247191011236
industrial-plants,plant02,nodiag,86,bae,1743,145.000000,125.476000,7.525,ok,267.0,6.52808988764045
industrial-plants,plant02,nodiag,86,nbs,12442,145.000000,125.476000,20.481,ok,267.0,46.59925093632959
industrial-plants,plant02,nodiag,86,gbfs,298,145.000000,125.476000,1.092,subopt,267.0,1.1161048689138577
industrial-plants,plant02,nodiag,87,astar,324,323.000000,258.312000,2.143,ok,0.0,
industrial-plants,plant02,nodiag,87,rastar,5862,323.000000,258.312000,17.576,ok,0.0,
industrial-plants,plant02,nodiag,87,mm,265745,323.000000,258.312000,391.820,ok,0.0,
industrial-plants,plant02,nodiag,87,bia,475,323.000000,258.312000,1.177,ok,0.0,
industrial-plants,plant02,nodiag,87,bae,475,323.000000,258.312000,2.419,ok,0.0,
industrial-plants,plant02,nodiag,87,nbs,622139,323.000000,258.312000,928.714,ok,0.0,
industrial-plants,plant02,nodiag,87,gbfs,476,323.000000,258.312000,1.163,subopt,0.0,
industrial-plants,plant02,nodiag,88,astar,1465,89.000000,81.145500,2.058,ok,1385.0,1.0577617328519855
industrial-plants,plant02,nodiag,88,rastar,9366,89.000000,81.145500,19.713,ok,1385.0,6.76245487364621
industrial-plants,plant02,nodiag,88,mm,11024,89.000000,81.145500,17.985,ok,1385.0,7.95956678700361
industrial-plants,plant02,nodiag,88,bia,2925,89.000000,81.145500,5.392,ok,1385.0,2.111913357400722
industrial-plants,plant02,nodiag,88,bae,9165,89.000000,81.145500,18.407,ok,1385.0,6.617328519855596
industrial-plants,plant02,nodiag,88,nbs,5616,89.000000,81.145500,9.909,ok,1385.0,4.054873646209386
industrial-plants,plant02,nodiag,88,gbfs,354,89.000000,81.145500,1.082,subopt,1385.0,0.2555956678700361
industrial-plants,plant02,nodiag,89,astar,524,523.000000,418.968000,3.488,ok,0.0,
industrial-plants,plant02,nodiag,89,rastar,10766,523.000000,418.968000,26.313,ok,0.0,
industrial-plants,plant02,nodiag,89,mm,1055386,523.000000,418.968000,1741.084,ok,0.0,
industrial-plants,plant02,nodiag,89,bia,733,523.000000,418.968000,1.972,ok,0.0,
industrial-plants,plant02,nodiag,89,bae,733,523.000000,418.968000,3.697,ok,0.0,
industrial-plants,plant02,nodiag,89,nbs,2277087,523.000000,418.968000,3694.185,ok,0.0,
industrial-plants,plant02,nodiag,89,gbfs,734,523.000000,418.968000,3.856,subopt,0.0,
industrial-plants,plant02,nodiag,90,astar,314,313.000000,191.751000,1.837,ok,0.0,
industrial-plants,plant02,nodiag,90,rastar,314,313.000000,191.751000,2.127,ok,0.0,
industrial-plants,plant02,nodiag,90,mm,313,313.000000,191.751000,3.094,ok,0.0,
industrial-plants,plant02,nodiag,90,bia,313,313.000000,191.751000,2.240,ok,0.0,
industrial-plants,plant02,nodiag,90,bae,313,313.000000,191.751000,2.337,ok,0.0,
industrial-plants,plant02,nodiag,90,nbs,1079290,313.000000,191.751000,1762.169,ok,0.0,
industrial-plants,plant02,nodiag,90,gbfs,314,313.000000,191.751000,1.308,subopt,0.0,
industrial-plants,plant02,nodiag,91,astar,1117,116.000000,88.082500,4.378,ok,0.0,
industrial-plants,plant02,nodiag,91,rastar,117,116.000000,88.082500,0.917,ok,0.0,
industrial-plants,plant02,nodiag,91,mm,5747,116.000000,88.082500,18.274,ok,0.0,
industrial-plants,plant02,nodiag,91,bia,126,116.000000,88.082500,0.545,ok,0.0,
industrial-plants,plant02,nodiag,91,bae,126,116.000000,88.082500,1.085,ok,0.0,
industrial-plants,plant02,nodiag,91,nbs,12302,116.000000,88.082500,24.509,ok,0.0,
industrial-plants,plant02,nodiag,91,gbfs,126,116.000000,88.082500,0.825,subopt,0.0,
industrial-plants,plant02,nodiag,92,astar,318,317.000000,220.263000,2.132,ok,0.0,
industrial-plants,plant02,nodiag,92,rastar,3697,317.000000,220.263000,14.138,ok,0.0,
industrial-plants,plant02,nodiag,92,mm,305342,317.000000,220.263000,458.190,ok,0.0,
industrial-plants,plant02,nodiag,92,bia,339,317.000000,220.263000,1.326,ok,0.0,
industrial-plants,plant02,nodiag,92,bae,339,317.000000,220.263000,2.563,ok,0.0,
industrial-plants,plant02,nodiag,92,nbs,754330,317.000000,220.263000,1242.510,ok,0.0,
industrial-plants,plant02,nodiag,92,gbfs,340,317.000000,220.263000,1.425,subopt,0.0,
industrial-plants,plant02,nodiag,93,astar,28406,210.000000,158.570000,37.278,ok,28194.0,1.007519330353976
industrial-plants,plant02,nodiag,93,rastar,85674,210.000000,158.570000,97.269,ok,28194.0,3.0387316450308575
industrial-plants,plant02,nodiag,93,mm,102471,210.000000,158.570000,133.861,ok,28194.0,3.634496701425835
industrial-plants,plant02,nodiag,93,bia,56807,210.000000,158.570000,71.720,ok,28194.0,2.0148613180109245
industrial-plants,plant02,nodiag,93,bae,123508,210.000000,158.570000,173.917,ok,28194.0,4.380648364900334
industrial-plants,plant02,nodiag,93,nbs,102214,210.000000,158.570000,141.360,ok,28194.0,3.6253812867986097
industrial-plants,plant02,nodiag,93,gbfs,1496,214.000000,158.570000,3.898,subopt,28194.0,0.05306093495069873
industrial-plants,plant02,nodiag,94,astar,725,236.000000,158.440000,3.800,ok,0.0,
industrial-plants,plant02,nodiag,94,rastar,76839,236.000000,158.440000,95.072,ok,0.0,
industrial-plants,plant02,nodiag,94,mm,141825,236.000000,158.440000,213.056,ok,0.0,
industrial-plants,plant02,nodiag,94,bia,1443,236.000000,158.440000,3.897,ok,0.0,
industrial-plants,plant02,nodiag,94,bae,1443,236.000000,158.440000,6.200,ok,0.0,
industrial-plants,plant02,nodiag,94,nbs,308383,236.000000,158.440000,477.060,ok,0.0,
industrial-plants,plant02,nodiag,94,gbfs,778,248.000000,158.440000,2.548,subopt,0.0,
industrial-plants,plant02,nodiag,95,astar,267,155.000000,110.028000,1.683,ok,0.0,
industrial-plants,plant02,nodiag,95,rastar,156,155.000000,110.028000,1.103,ok,0.0,
industrial-plants,plant02,nodiag,95,mm,176,155.000000,110.028000,1.765,ok,0.0,
industrial-plants,plant02,nodiag,95,bia,166,155.000000,110.028000,1.254,ok,0.0,
industrial-plants,plant02,nodiag,95,bae,166,155.000000,110.028000,1.319,ok,0.0,
industrial-plants,plant02,nodiag,95,nbs,70730,155.000000,110.028000,91.672,ok,0.0,
industrial-plants,plant02,nodiag,95,gbfs,166,155.000000,110.028000,0.739,subopt,0.0,
industrial-plants,plant02,nodiag,96,astar,554,553.000000,396.530000,3.559,ok,0.0,
industrial-plants,plant02,nodiag,96,rastar,10804,553.000000,396.530000,25.264,ok,0.0,
industrial-plants,plant02,nodiag,96,mm,2121764,553.000000,396.530000,3766.757,ok,0.0,
industrial-plants,plant02,nodiag,96,bia,661,553.000000,396.530000,1.734,ok,0.0,
industrial-plants,plant02,nodiag,96,bae,661,553.000000,396.530000,3.365,ok,0.0,
industrial-plants,plant02,nodiag,96,nbs,4574270,553.000000,396.530000,8835.920,ok,0.0,
industrial-plants,plant02,nodiag,96,gbfs,662,553.000000,396.530000,1.513,subopt,0.0,
industrial-plants,plant02,nodiag,97,astar,371,104.000000,89.196000,0.821,ok,335.0,1.1074626865671642
industrial-plants,plant02,nodiag,97,rastar,894,104.000000,89.196000,3.061,ok,335.0,2.6686567164179102
industrial-plants,plant02,nodiag,97,mm,1221,104.000000,89.196000,5.437,ok,335.0,3.644776119402985
industrial-plants,plant02,nodiag,97,bia,737,104.000000,89.196000,2.978,ok,335.0,2.2
industrial-plants,plant02,nodiag,97,bae,737,104.000000,89.196000,3.166,ok,335.0,2.2
industrial-plants,plant02,nodiag,97,nbs,1416,104.000000,89.196000,5.858,ok,335.0,4.226865671641791
industrial-plants,plant02,nodiag,97,gbfs,210,104.000000,89.196000,1.034,subopt,335.0,0.6268656716417911
industrial-plants,plant02,nodiag,98,astar,7904,135.000000,115.395000,16.290,ok,7806.0,1.0125544452984883
industrial-plants,plant02,nodiag,98,rastar,18617,135.000000,115.395000,23.039,ok,7806.0,2.3849602869587496
industrial-plants,plant02,nodiag,98,mm,28385,135.000000,115.395000,36.579,ok,7806.0,3.6363054060978732
industrial-plants,plant02,nodiag,98,bia,15799,135.000000,115.395000,20.207,ok,7806.0,2.0239559313348705
industrial-plants,plant02,nodiag,98,bae,28368,135.000000,115.395000,37.716,ok,7806.0,3.6341275941583397
industrial-plants,plant02,nodiag,98,nbs,27100,135.000000,115.395000,33.568,ok,7806.0,3.471688444786062
industrial-plants,plant02,nodiag,98,gbfs,1142,135.000000,115.395000,1.394,subopt,7806.0,0.14629771970279273
industrial-plants,plant02,nodiag,99,astar,147,146.000000,110.787000,0.438,ok,0.0,
industrial-plants,plant02,nodiag,99,rastar,451,146.000000,110.787000,2.192,ok,0.0,
industrial-plants,plant02,nodiag,99,mm,33831,146.000000,110.787000,55.971,ok,0.0,
industrial-plants,plant02,nodiag,99,bia,177,146.000000,110.787000,0.541,ok,0.0,
industrial-plants,plant02,nodiag,99,bae,177,146.000000,110.787000,0.982,ok,0.0,
industrial-plants,plant02,nodiag,99,nbs,70664,146.000000,110.787000,94.905,ok,0.0,
industrial-plants,plant02,nodiag,99,gbfs,178,146.000000,110.787000,0.658,subopt,0.0,
industrial-plants,plant02,nodiag,100,astar,593,298.000000,234.646000,3.385,ok,0.0,
industrial-plants,plant02,nodiag,100,rastar,2383,298.000000,234.646000,10.417,ok,0.0,
industrial-plants,plant02,nodiag,100,mm,46099,298.000000,234.646000,71.989,ok,0.0,
industrial-plants,plant02,nodiag,100,bia,1035,298.000000,234.646000,1.761,ok,0.0,
industrial-plants,plant02,nodiag,100,bae,1035,298.000000,234.646000,3.140,ok,0.0,
industrial-plants,plant02,nodiag,100,nbs,128621,298.000000,234.646000,172.894,ok,0.0,
industrial-plants,plant02,nodiag,100,gbfs,462,302.000000,234.646000,1.640,subopt,0.0,
industrial-plants,plant02,nodiag,101,astar,412,411.000000,247.042000,2.396,ok,0.0,
industrial-plants,plant02,nodiag,101,rastar,412,411.000000,247.042000,4.483,ok,0.0,
industrial-plants,plant02,nodiag,101,mm,411,411.000000,247.042000,1.992,ok,0.0,
industrial-plants,plant02,nodiag,101,bia,411,411.000000,247.042000,2.065,ok,0.0,
industrial-plants,plant02,nodiag,101,bae,411,411.000000,247.042000,3.205,ok,0.0,
industrial-plants,plant02,nodiag,101,nbs,2483425,411.000000,247.042000,4775.412,ok,0.0,
industrial-plants,plant02,nodiag,101,gbfs,412,411.000000,247.042000,1.319,subopt,0.0,
industrial-plants,plant02,nodiag,102,astar,235,234.000000,210.880000,1.205,ok,0.0,
industrial-plants,plant02,nodiag,102,rastar,4322,234.000000,210.880000,14.691,ok,0.0,
industrial-plants,plant02,nodiag,102,mm,17473,234.000000,210.880000,31.716,ok,0.0,
industrial-plants,plant02,nodiag,102,bia,415,234.000000,210.880000,0.779,ok,0.0,
industrial-plants,plant02,nodiag,102,bae,415,234.000000,210.880000,1.167,ok,0.0,
industrial-plants,plant02,nodiag,102,nbs,43908,234.000000,210.880000,62.033,ok,0.0,
industrial-plants,plant02,nodiag,102,gbfs,416,234.000000,210.880000,0.912,subopt,0.0,
industrial-plants,plant02,nodiag,103,astar,9768,122.000000,90.610200,14.739,ok,9680.0,1.009090909090909
industrial-plants,plant02,nodiag,103,rastar,11534,122.000000,90.610200,9.861,ok,9680.0,1.1915289256198347
industrial-plants,plant02,nodiag,103,mm,17354,122.000000,90.610200,20.947,ok,9680.0,1.7927685950413224
industrial-plants,plant02,nodiag,103,bia,19513,122.000000,90.610200,22.730,ok,9680.0,2.015805785123967
industrial-plants,plant02,nodiag,103,bae,19499,122.000000,90.610200,22.743,ok,9680.0,2.0143595041322313
industrial-plants,plant02,nodiag,103,nbs,17728,122.000000,90.610200,22.658,ok,9680.0,1.831404958677686
industrial-plants,plant02,nodiag,103,gbfs,1568,122.000000,90.610200,2.175,subopt,9680.0,0.16198347107438016
industrial-plants,plant02,nodiag,104,astar,593,592.000000,450.152000,2.671,ok,0.0,
industrial-plants,plant02,nodiag,104,rastar,12472,592.000000,450.152000,28.735,ok,0.0,
industrial-plants,plant02,nodiag,104,mm,2161461,592.000000,450.152000,3882.633,ok,0.0,
industrial-plants,plant02,nodiag,104,bia,779,592.000000,450.152000,2.015,ok,0.0,
industrial-plants,plant02,nodiag,104,bae,779,592.000000,450.152000,3.922,ok,0.0,
industrial-plants,plant02,nodiag,104,nbs,4611223,592.000000,450.152000,9046.424,ok,0.0,
industrial-plants,plant02,nodiag,104,gbfs,780,592.000000,450.152000,2.093,subopt,0.0,
industrial-plants,plant02,nodiag,105,astar,295,294.000000,248.532000,1.331,ok,0.0,
industrial-plants,plant02,nodiag,105,rastar,5145,294.000000,248.532000,19.159,ok,0.0,
industrial-plants,plant02,nodiag,105,mm,87566,294.000000,248.532000,135.390,ok,0.0,
industrial-plants,plant02,nodiag,105,bia,497,294.000000,248.532000,1.397,ok,0.0,
industrial-plants,plant02,nodiag,105,bae,497,294.000000,248.532000,2.586,ok,0.0,
industrial-plants,plant02,nodiag,105,nbs,229587,294.000000,248.532000,310.432,ok,0.0,
industrial-plants,plant02,nodiag,105,gbfs,498,294.000000,248.532000,1.150,subopt,0.0,
industrial-plants,plant02,nodiag,106,astar,28321,187.000000,137.327000,31.846,ok,28075.0,1.0087622439893142
industrial-plants,plant02,nodiag,106,rastar,57154,187.000000,137.327000,64.054,ok,28075.0,2.035761353517364
industrial-plants,plant02,nodiag,106,mm,80943,187.000000,137.327000,100.561,ok,28075.0,2.883098842386465
industrial-plants,plant02,nodiag,106,bia,56633,187.000000,137.327000,70.198,ok,28075.0,2.0172039180765804
industrial-plants,plant02,nodiag,106,bae,97806,187.000000,137.327000,137.187,ok,28075.0,3.483739982190561
industrial-plants,plant02,nodiag,106,nbs,82970,187.000000,137.327000,107.955,ok,28075.0,2.955298308103295
industrial-plants,plant02,nodiag,106,gbfs,1324,191.000000,137.327000,3.075,subopt,28075.0,0.047159394479073906
industrial-plants,plant02,nodiag,107,astar,144,143.000000,121.368000,0.853,ok,0.0,
industrial-plants,plant02,nodiag,107,rastar,144,143.000000,121.368000,0.931,ok,0.0,
industrial-plants,plant02,nodiag,107,mm,143,143.000000,121.368000,1.352,ok,0.0,
industrial-plants,plant02,nodiag,107,bia,143,143.000000,121.368000,0.994,ok,0.0,
industrial-plants,plant02,nodiag,107,bae,143,143.000000,121.368000,1.036,ok,0.0,
industrial-plants,plant02,nodiag,107,nbs,2761,143.000000,121.368000,11.472,ok,0.0,
industrial-plants,plant02,nodiag,107,gbfs,144,143.000000,121.368000,0.787,subopt,0.0,
industrial-plants,plant02,nodiag,108,astar,396,395.000000,234.260000,2.568,ok,0.0,
industrial-plants,plant02,nodiag,108,rastar,654,395.000000,234.260000,3.885,ok,0.0,
industrial-plants,plant02,nodiag,108,mm,395,395.000000,234.260000,3.846,ok,0.0,
industrial-plants,plant02,nodiag,108,bia,395,395.000000,234.260000,2.726,ok,0.0,
industrial-plants,plant02,nodiag,108,bae,395,395.000000,234.260000,2.904,ok,0.0,
industrial-plants,plant02,nodiag,108,nbs,2237470,395.000000,234.260000,4087.645,ok,0.0,
industrial-plants,plant02,nodiag,108,gbfs,396,395.000000,234.260000,1.173,subopt,0.0,
industrial-plants,plant02,nodiag,109,astar,143,142.000000,105.600000,0.637,ok,0.0,
industrial-plants,plant02,nodiag,109,rastar,143,142.000000,105.600000,0.958,ok,0.0,
industrial-plants,plant02,nodiag,109,mm,11867,142.000000,105.600000,25.940,ok,0.0,
industrial-plants,plant02,nodiag,109,bia,142,142.000000,105.600000,0.406,ok,0.0,
industrial-plants,plant02,nodiag,109,bae,142,142.000000,105.600000,0.757,ok,0.0,
industrial-plants,plant02,nodiag,109,nbs,27776,142.000000,105.600000,39.412,ok,0.0,
industrial-plants,plant02,nodiag,109,gbfs,142,142.000000,105.600000,0.478,subopt,0.0,
industrial-plants,plant02,nodiag,110,astar,346,345.000000,270.118000,1.994,ok,0.0,
industrial-plants,plant02,nodiag,110,rastar,8056,345.000000,270.118000,22.297,ok,0.0,
industrial-plants,plant02,nodiag,110,mm,130452,345.000000,270.118000,193.943,ok,0.0,
industrial-plants,plant02,nodiag,110,bia,451,345.000000,270.118000,1.318,ok,0.0,
industrial-plants,plant02,nodiag,110,bae,451,345.000000,270.118000,2.477,ok,0.0,
industrial-plants,plant02,nodiag,110,nbs,352386,345.000000,270.118000,493.381,ok,0.0,
industrial-plants,plant02,nodiag,110,gbfs,452,345.000000,270.118000,1.497,subopt,0.0,
industrial-plants,plant02,nodiag,111,astar,1075,67.000000,62.899500,2.402,ok,1036.0,1.0376447876447876
industrial-plants,plant02,nodiag,111,rastar,1403,67.000000,62.899500,4.130,ok,1036.0,1.3542471042471043
industrial-plants,plant02,nodiag,111,mm,2559,67.000000,62.899500,9.141,ok,1036.0,2.47007722007722
industrial-plants,plant02,nodiag,111,bia,2139,67.000000,62.899500,4.802,ok,1036.0,2.0646718146718146
industrial-plants,plant02,nodiag,111,bae,2157,67.000000,62.899500,5.288,ok,1036.0,2.082046332046332
industrial-plants,plant02,nodiag,111,nbs,3089,67.000000,62.899500,7.454,ok,1036.0,2.9816602316602316
industrial-plants,plant02,nodiag,111,gbfs,208,67.000000,62.899500,0.718,subopt,1036.0,0.20077220077220076
industrial-plants,plant02,nodiag,112,astar,179,178.000000,119.378000,1.231,ok,0.0,
industrial-plants,plant02,nodiag,112,rastar,368,178.000000,119.378000,2.113,ok,0.0,
industrial-plants,plant02,nodiag,112,mm,46703,178.000000,119.378000,70.845,ok,0.0,
industrial-plants,plant02,nodiag,112,bia,178,178.000000,119.378000,0.402,ok,0.0,
industrial-plants,plant02,nodiag,112,bae,178,178.000000,119.378000,0.806,ok,0.0,
industrial-plants,plant02,nodiag,112,nbs,130667,178.000000,119.378000,165.564,ok,0.0,
industrial-plants,plant02,nodiag,112,gbfs,178,178.000000,119.378000,0.783,subopt,0.0,
industrial-plants,plant02,nodiag,113,astar,429,252.000000,182.448000,2.257,ok,0.0,
industrial-plants,plant02,nodiag,113,rastar,84393,252.000000,182.448000,98.743,ok,0.0,
industrial-plants,plant02,nodiag,113,mm,169275,252.000000,182.448000,244.803,ok,0.0,
industrial-plants,plant02,nodiag,113,bia,809,252.000000,182.448000,2.421,ok,0.0,
industrial-plants,plant02,nodiag,113,bae,809,252.000000,182.448000,4.696,ok,0.0,
industrial-plants,plant02,nodiag,113,nbs,352877,252.000000,182.448000,514.709,ok,0.0,
industrial-plants,plant02,nodiag,113,gbfs,458,262.000000,182.448000,1.313,subopt,0.0,
industrial-plants,plant02,nodiag,114,astar,3831,88.000000,68.083300,8.003,ok,3770.0,1.016180371352785
industrial-plants,plant02,nodiag,114,rastar,4027,88.000000,68.083300,7.358,ok,3770.0,1.0681697612732095
industrial-plants,plant02,nodiag,114,mm,8429,88.000000,68.083300,12.699,ok,3770.0,2.235809018567639
industrial-plants,plant02,nodiag,114,bia,7647,88.000000,68.083300,6.871,ok,3770.0,2.0283819628647213
industrial-plants,plant02,nodiag,114,bae,7605,88.000000,68.083300,9.314,ok,3770.0,2.0172413793103448
industrial-plants,plant02,nodiag,114,nbs,9916,88.000000,68.083300,11.076,ok,3770.0,2.630238726790451
industrial-plants,plant02,nodiag,114,gbfs,444,88.000000,68.083300,0.670,subopt,3770.0,0.11777188328912466
industrial-plants,plant02,nodiag,115,astar,8376,242.000000,236.535000,12.595,ok,2482.0,3.3746978243352137
industrial-plants,plant02,nodiag,115,rastar,3280,242.000000,236.535000,6.280,ok,2482.0,1.321514907332796
industrial-plants,plant02,nodiag,115,mm,9283,242.000000,236.535000,16.843,ok,2482.0,3.7401289282836423
industrial-plants,plant02,nodiag,115,bia,6550,242.000000,236.535000,11.774,ok,2482.0,2.6390008058017727
industrial-plants,plant02,nodiag,115,bae,7982,242.000000,236.535000,8.740,ok,2482.0,3.215954875100725
industrial-plants,plant02,nodiag,115,nbs,10324,242.000000,236.535000,11.773,ok,2482.0,4.159548751007252
industrial-plants,plant02,nodiag,115,gbfs,558,250.000000,236.535000,1.980,subopt,2482.0,0.22481869460112813
industrial-plants,plant02,nodiag,116,astar,11836,262.000000,234.973000,21.095,ok,11635.0,1.0172754619681994
industrial-plants,plant02,nodiag,116,rastar,124429,262.000000,234.973000,138.647,ok,11635.0,10.694370434035239
industrial-plants,plant02,nodiag,116,mm,134039,262.000000,234.973000,185.900,ok,11635.0,11.520326600773528
industrial-plants,plant02,nodiag,116,bia,23667,262.000000,234.973000,32.658,ok,11635.0,2.034121186076493
industrial-plants,plant02,nodiag,116,bae,149361,262.000000,234.973000,230.938,ok,11635.0,12.837215298667813
industrial-plants,plant02,nodiag,116,nbs,76580,262.000000,234.973000,93.080,ok,11635.0,6.58186506231199
industrial-plants,plant02,nodiag,116,gbfs,828,262.000000,234.973000,2.461,subopt,11635.0,0.07116458960034379
industrial-plants,plant02,nodiag,117,astar,255,248.000000,180.699000,1.781,ok,0.0,
industrial-plants,plant02,nodiag,117,rastar,249,248.000000,180.699000,1.765,ok,0.0,
industrial-plants,plant02,nodiag,117,mm,54666,248.000000,180.699000,83.366,ok,0.0,
industrial-plants,plant02,nodiag,117,bia,248,248.000000,180.699000,0.790,ok,0.0,
industrial-plants,plant02,nodiag,117,bae,248,248.000000,180.699000,1.399,ok,0.0,
industrial-plants,plant02,nodiag,117,nbs,122334,248.000000,180.699000,161.012,ok,0.0,
industrial-plants,plant02,nodiag,117,gbfs,248,248.000000,180.699000,0.637,subopt,0.0,
industrial-plants,plant02,nodiag,118,astar,370,369.000000,277.708000,1.245,ok,0.0,
industrial-plants,plant02,nodiag,118,rastar,4673,369.000000,277.708000,16.788,ok,0.0,
industrial-plants,plant02,nodiag,118,mm,491649,369.000000,277.708000,753.047,ok,0.0,
industrial-plants,plant02,nodiag,118,bia,487,369.000000,277.708000,1.394,ok,0.0,
industrial-plants,plant02,nodiag,118,bae,487,369.000000,277.708000,2.543,ok,0.0,
industrial-plants,plant02,nodiag,118,nbs,1111219,369.000000,277.708000,1732.126,ok,0.0,
industrial-plants,plant02,nodiag,118,gbfs,488,369.000000,277.708000,1.572,subopt,0.0,
industrial-plants,plant02,nodiag,119,astar,774,178.000000,128.408000,3.549,ok,0.0,
industrial-plants,plant02,nodiag,119,rastar,179,178.000000,128.408000,1.173,ok,0.0,
industrial-plants,plant02,nodiag,119,mm,12833,178.000000,128.408000,27.897,ok,0.0,
industrial-plants,plant02,nodiag,119,bia,198,178.000000,128.408000,0.412,ok,0.0,
industrial-plants,plant02,nodiag,119,bae,198,178.000000,128.408000,0.981,ok,0.0,
industrial-plants,plant02,nodiag,119,nbs,45150,178.000000,128.408000,63.611,ok,0.0,
industrial-plants,plant02,nodiag,119,gbfs,198,178.000000,128.408000,0.596,subopt,0.0,
industrial-plants,plant02,nodiag,120,astar,324,323.000000,272.720000,1.544,ok,0.0,
industrial-plants,plant02,nodiag,120,rastar,5730,323.000000,272.720000,17.979,ok,0.0,
industrial-plants,plant02,nodiag,120,mm,73282,323.000000,272.720000,109.915,ok,0.0,
industrial-plants,plant02,nodiag,120,bia,485,323.000000,272.720000,1.797,ok,0.0,
industrial-plants,plant02,nodiag,120,bae,485,323.000000,272.720000,3.491,ok,0.0,
industrial-plants,plant02,nodiag,120,nbs,202539,323.000000,272.720000,280.904,ok,0.0,
industrial-plants,plant02,nodiag,120,gbfs,486,323.000000,272.720000,1.740,subopt,0.0,
industrial-plants,plant02,nodiag,121,astar,472,471.000000,283.825000,2.800,ok,0.0,
industrial-plants,plant02,nodiag,121,rastar,2164,471.000000,283.825000,9.583,ok,0.0,
industrial-plants,plant02,nodiag,121,mm,471,471.000000,283.825000,3.159,ok,0.0,
