family,map,config,instance,alg,expanded,cost,optimal,time_ms,status,mvc,exp_over_mvc
industrial-plants,plant03,nodiag,139,astar,463,462.000000,320.916000,0.906,ok,0.0,
industrial-plants,plant03,nodiag,139,rastar,463,462.000000,320.916000,1.005,ok,0.0,
industrial-plants,plant03,nodiag,139,mm,983166,462.000000,320.916000,1828.977,ok,0.0,
industrial-plants,plant03,nodiag,139,bia,462,462.000000,320.916000,1.031,ok,0.0,
industrial-plants,plant03,nodiag,139,bae,462,462.000000,320.916000,1.046,ok,0.0,
industrial-plants,plant03,nodiag,139,nbs,2164634,462.000000,320.916000,4575.818,ok,0.0,
industrial-plants,plant03,nodiag,139,gbfs,462,462.000000,320.916000,1.010,subopt,0.0,
industrial-plants,plant03,nodiag,140,astar,1542,340.000000,255.136000,2.308,ok,0.0,
industrial-plants,plant03,nodiag,140,rastar,404,340.000000,255.136000,0.809,ok,0.0,
industrial-plants,plant03,nodiag,140,mm,283200,340.000000,255.136000,520.296,ok,0.0,
industrial-plants,plant03,nodiag,140,bia,804,340.000000,255.136000,1.520,ok,0.0,
industrial-plants,plant03,nodiag,140,bae,804,340.000000,255.136000,1.646,ok,0.0,
industrial-plants,plant03,nodiag,140,nbs,613856,340.000000,255.136000,1063.768,ok,0.0,
industrial-plants,plant03,nodiag,140,gbfs,698,344.000000,255.136000,1.541,subopt,0.0,
industrial-plants,plant03,nodiag,141,astar,306,305.000000,270.061000,0.669,ok,0.0,
industrial-plants,plant03,nodiag,141,rastar,446822,305.000000,270.061000,525.102,ok,0.0,
industrial-plants,plant03,nodiag,141,mm,356367,305.000000,270.061000,687.156,ok,0.0,
industrial-plants,plant03,nodiag,141,bia,607,305.000000,270.061000,1.304,ok,0.0,
industrial-plants,plant03,nodiag,141,bae,607,305.000000,270.061000,1.360,ok,0.0,
industrial-plants,plant03,nodiag,141,nbs,48715,305.000000,270.061000,69.952,ok,0.0,
industrial-plants,plant03,nodiag,141,gbfs,608,305.000000,270.061000,1.386,subopt,0.0,
industrial-plants,plant03,nodiag,142,astar,674,244.000000,208.497000,1.199,ok,0.0,
industrial-plants,plant03,nodiag,142,rastar,245,244.000000,208.497000,0.572,ok,0.0,
industrial-plants,plant03,nodiag,142,mm,58182,244.000000,208.497000,104.881,ok,0.0,
industrial-plants,plant03,nodiag,142,bia,314,244.000000,208.497000,0.722,ok,0.0,
industrial-plants,plant03,nodiag,142,bae,314,244.000000,208.497000,0.734,ok,0.0,
industrial-plants,plant03,nodiag,142,nbs,137871,244.000000,208.497000,188.923,ok,0.0,
industrial-plants,plant03,nodiag,142,gbfs,320,244.000000,208.497000,0.734,subopt,0.0,
industrial-plants,plant03,nodiag,143,astar,4398,245.000000,205.567000,6.790,ok,0.0,
industrial-plants,plant03,nodiag,143,rastar,246,245.000000,205.567000,0.554,ok,0.0,
industrial-plants,plant03,nodiag,143,mm,3991,245.000000,205.567000,8.924,ok,0.0,
industrial-plants,plant03,nodiag,143,bia,472,245.000000,205.567000,0.960,ok,0.0,
industrial-plants,plant03,nodiag,143,bae,472,245.000000,205.567000,1.017,ok,0.0,
industrial-plants,plant03,nodiag,143,nbs,59332,245.000000,205.567000,83.835,ok,0.0,
industrial-plants,plant03,nodiag,143,gbfs,472,245.000000,205.567000,0.996,subopt,0.0,
industrial-plants,plant03,nodiag,144,astar,370,369.000000,255.409000,0.763,ok,0.0,
industrial-plants,plant03,nodiag,144,rastar,660562,369.000000,255.409000,1093.573,ok,0.0,
industrial-plants,plant03,nodiag,144,mm,624288,369.000000,255.409000,1264.034,ok,0.0,
industrial-plants,plant03,nodiag,144,bia,663,369.000000,255.409000,1.362,ok,0.0,
industrial-plants,plant03,nodiag,144,bae,663,369.000000,255.409000,1.514,ok,0.0,
industrial-plants,plant03,nodiag,144,nbs,859720,369.000000,255.409000,1615.607,ok,0.0,
industrial-plants,plant03,nodiag,144,gbfs,664,369.000000,255.409000,1.389,subopt,0.0,
industrial-plants,plant03,nodiag,145,astar,508169,544.000000,392.897000,759.668,ok,504333.0,1.007606085661656
industrial-plants,plant03,nodiag,145,rastar,3000750,544.000000,392.897000,4703.134,ok,504333.0,5.949937838689913
industrial-plants,plant03,nodiag,145,mm,2431408,544.000000,392.897000,4422.677,ok,504333.0,4.821036894274219
industrial-plants,plant03,nodiag,145,bia,1016333,544.000000,392.897000,1930.228,ok,504333.0,2.015202257238769
industrial-plants,plant03,nodiag,145,bae,3958849,544.000000,392.897000,8440.024,ok,504333.0,7.849672736069224
industrial-plants,plant03,nodiag,145,nbs,2057808,544.000000,392.897000,3772.584,ok,504333.0,4.080256497195306
industrial-plants,plant03,nodiag,145,gbfs,19572,550.000000,392.897000,21.348,subopt,504333.0,0.03880769253647887
industrial-plants,plant03,nodiag,146,astar,13566,439.000000,314.338000,16.546,ok,494.0,27.46153846153846
industrial-plants,plant03,nodiag,146,rastar,2313252,439.000000,314.338000,3338.754,ok,494.0,4682.6963562753035
industrial-plants,plant03,nodiag,146,mm,1352449,439.000000,314.338000,2332.522,ok,494.0,2737.751012145749
industrial-plants,plant03,nodiag,146,bia,27123,439.000000,314.338000,49.287,ok,494.0,54.90485829959514
industrial-plants,plant03,nodiag,146,bae,23695,439.000000,314.338000,39.597,ok,494.0,47.965587044534416
industrial-plants,plant03,nodiag,146,nbs,1247768,439.000000,314.338000,2297.695,ok,494.0,2525.846153846154
industrial-plants,plant03,nodiag,146,gbfs,916,443.000000,314.338000,2.062,subopt,494.0,1.854251012145749
industrial-plants,plant03,nodiag,147,astar,9096,325.000000,242.753000,9.070,ok,0.0,
industrial-plants,plant03,nodiag,147,rastar,326,325.000000,242.753000,0.590,ok,0.0,
industrial-plants,plant03,nodiag,147,mm,710,325.000000,242.753000,1.498,ok,0.0,
industrial-plants,plant03,nodiag,147,bia,482,325.000000,242.753000,0.830,ok,0.0,
industrial-plants,plant03,nodiag,147,bae,482,325.000000,242.753000,0.871,ok,0.0,
industrial-plants,plant03,nodiag,147,nbs,389166,325.000000,242.753000,703.968,ok,0.0,
industrial-plants,plant03,nodiag,147,gbfs,482,325.000000,242.753000,0.994,subopt,0.0,
industrial-plants,plant03,nodiag,148,astar,9594,415.000000,310.867000,9.963,ok,9316.0,1.0298411335337054
industrial-plants,plant03,nodiag,148,rastar,984293,415.000000,310.867000,1563.974,ok,9316.0,105.65618291112065
industrial-plants,plant03,nodiag,148,mm,645924,415.000000,310.867000,1284.064,ok,9316.0,69.33490768570202
industrial-plants,plant03,nodiag,148,bia,18789,415.000000,310.867000,29.592,ok,9316.0,2.016852726492057
industrial-plants,plant03,nodiag,148,bae,37859,415.000000,310.867000,66.199,ok,9316.0,4.063868613138686
industrial-plants,plant03,nodiag,148,nbs,57166,415.000000,310.867000,97.927,ok,9316.0,6.1363246028338345
industrial-plants,plant03,nodiag,148,gbfs,460,415.000000,310.867000,0.950,subopt,9316.0,0.04937741519965651
industrial-plants,plant03,nodiag,149,astar,517,516.000000,397.797000,1.155,ok,0.0,
industrial-plants,plant03,nodiag,149,rastar,517,516.000000,397.797000,1.153,ok,0.0,
industrial-plants,plant03,nodiag,149,mm,110970,516.000000,397.797000,204.556,ok,0.0,
industrial-plants,plant03,nodiag,149,bia,516,516.000000,397.797000,1.223,ok,0.0,
industrial-plants,plant03,nodiag,149,bae,516,516.000000,397.797000,1.300,ok,0.0,
industrial-plants,plant03,nodiag,149,nbs,262047,516.000000,397.797000,475.009,ok,0.0,
industrial-plants,plant03,nodiag,149,gbfs,516,516.000000,397.797000,1.327,subopt,0.0,
industrial-plants,plant03,nodiag,150,astar,5918,400.000000,315.269000,6.331,ok,5612.0,1.0545260156806842
industrial-plants,plant03,nodiag,150,rastar,681807,400.000000,315.269000,1034.164,ok,5612.0,121.49091233071988
industrial-plants,plant03,nodiag,150,mm,427016,400.000000,315.269000,794.232,ok,5612.0,76.08980755523878
industrial-plants,plant03,nodiag,150,bia,11831,400.000000,315.269000,18.967,ok,5612.0,2.10816108339273
industrial-plants,plant03,nodiag,150,bae,34699,400.000000,315.269000,72.888,ok,5612.0,6.183000712758375
industrial-plants,plant03,nodiag,150,nbs,286280,400.000000,315.269000,424.195,ok,5612.0,51.012116892373484
industrial-plants,plant03,nodiag,150,gbfs,816,400.000000,315.269000,1.607,subopt,5612.0,0.14540270848182466
industrial-plants,plant03,nodiag,151,astar,440,439.000000,315.670000,0.950,ok,0.0,
industrial-plants,plant03,nodiag,151,rastar,440,439.000000,315.670000,0.969,ok,0.0,
industrial-plants,plant03,nodiag,151,mm,439,439.000000,315.670000,1.403,ok,0.0,
industrial-plants,plant03,nodiag,151,bia,439,439.000000,315.670000,1.018,ok,0.0,
industrial-plants,plant03,nodiag,151,bae,439,439.000000,315.670000,1.073,ok,0.0,
industrial-plants,plant03,nodiag,151,nbs,1175768,439.000000,315.670000,2528.095,ok,0.0,
industrial-plants,plant03,nodiag,151,gbfs,440,439.000000,315.670000,0.995,subopt,0.0,
industrial-plants,plant03,nodiag,152,astar,162338,335.000000,252.049000,204.967,ok,162187.0,1.0009310240648142
industrial-plants,plant03,nodiag,152,rastar,645246,335.000000,252.049000,1040.598,ok,162187.0,3.978407640563054
industrial-plants,plant03,nodiag,152,mm,665622,335.000000,252.049000,1394.123,ok,162187.0,4.104040397812402
industrial-plants,plant03,nodiag,152,bia,324647,335.000000,252.049000,625.822,ok,162187.0,2.0016832421834057
industrial-plants,plant03,nodiag,152,bae,339149,335.000000,252.049000,684.269,ok,162187.0,2.091098546739258
industrial-plants,plant03,nodiag,152,nbs,402942,335.000000,252.049000,677.930,ok,162187.0,2.4844284683729274
industrial-plants,plant03,nodiag,152,gbfs,648,335.000000,252.049000,1.335,subopt,162187.0,0.003995388039731915
industrial-plants,plant03,nodiag,153,astar,401,400.000000,356.065000,0.777,ok,0.0,
industrial-plants,plant03,nodiag,153,rastar,12012,400.000000,356.065000,19.312,ok,0.0,
industrial-plants,plant03,nodiag,153,mm,42210,400.000000,356.065000,74.700,ok,0.0,
industrial-plants,plant03,nodiag,153,bia,713,400.000000,356.065000,1.371,ok,0.0,
industrial-plants,plant03,nodiag,153,bae,713,400.000000,356.065000,1.516,ok,0.0,
industrial-plants,plant03,nodiag,153,nbs,108321,400.000000,356.065000,145.893,ok,0.0,
industrial-plants,plant03,nodiag,153,gbfs,714,400.000000,356.065000,1.542,subopt,0.0,
industrial-plants,plant03,nodiag,154,astar,422,421.000000,303.147000,1.302,ok,0.0,
industrial-plants,plant03,nodiag,154,rastar,7982,421.000000,303.147000,13.008,ok,0.0,
industrial-plants,plant03,nodiag,154,mm,424993,421.000000,303.147000,804.050,ok,0.0,
industrial-plants,plant03,nodiag,154,bia,483,421.000000,303.147000,1.100,ok,0.0,
industrial-plants,plant03,nodiag,154,bae,483,421.000000,303.147000,1.152,ok,0.0,
industrial-plants,plant03,nodiag,154,nbs,1307937,421.000000,303.147000,2636.926,ok,0.0,
industrial-plants,plant03,nodiag,154,gbfs,484,421.000000,303.147000,1.083,subopt,0.0,
industrial-plants,plant03,nodiag,155,astar,24575,232.000000,219.698000,23.247,ok,22000.0,1.1170454545454545
industrial-plants,plant03,nodiag,155,rastar,23322,232.000000,219.698000,21.089,ok,22000.0,1.0600909090909092
industrial-plants,plant03,nodiag,155,mm,55882,232.000000,219.698000,73.074,ok,22000.0,2.540090909090909
industrial-plants,plant03,nodiag,155,bia,46590,232.000000,219.698000,53.717,ok,22000.0,2.1177272727272727
industrial-plants,plant03,nodiag,155,bae,48639,232.000000,219.698000,59.534,ok,22000.0,2.2108636363636363
industrial-plants,plant03,nodiag,155,nbs,64010,232.000000,219.698000,87.079,ok,22000.0,2.9095454545454547
industrial-plants,plant03,nodiag,155,gbfs,17332,232.000000,219.698000,19.879,subopt,22000.0,0.7878181818181819
industrial-plants,plant03,nodiag,156,astar,585,584.000000,404.802000,1.251,ok,0.0,
industrial-plants,plant03,nodiag,156,rastar,13586,584.000000,404.802000,24.221,ok,0.0,
industrial-plants,plant03,nodiag,156,mm,925045,584.000000,404.802000,1711.069,ok,0.0,
industrial-plants,plant03,nodiag,156,bia,595,584.000000,404.802000,1.233,ok,0.0,
industrial-plants,plant03,nodiag,156,bae,595,584.000000,404.802000,1.290,ok,0.0,
industrial-plants,plant03,nodiag,156,nbs,2372959,584.000000,404.802000,4730.077,ok,0.0,
industrial-plants,plant03,nodiag,156,gbfs,596,584.000000,404.802000,1.273,subopt,0.0,
industrial-plants,plant03,nodiag,157,astar,591,590.000000,432.329000,1.106,ok,0.0,
industrial-plants,plant03,nodiag,157,rastar,8847,590.000000,432.329000,12.694,ok,0.0,
industrial-plants,plant03,nodiag,157,mm,262216,590.000000,432.329000,440.663,ok,0.0,
industrial-plants,plant03,nodiag,157,bia,837,590.000000,432.329000,1.625,ok,0.0,
industrial-plants,plant03,nodiag,157,bae,837,590.000000,432.329000,1.728,ok,0.0,
industrial-plants,plant03,nodiag,157,nbs,1103723,590.000000,432.329000,2423.794,ok,0.0,
industrial-plants,plant03,nodiag,157,gbfs,838,590.000000,432.329000,1.698,subopt,0.0,
industrial-plants,plant03,nodiag,158,astar,421,420.000000,275.439000,0.855,ok,0.0,
industrial-plants,plant03,nodiag,158,rastar,421,420.000000,275.439000,0.893,ok,0.0,
industrial-plants,plant03,nodiag,158,mm,887009,420.000000,275.439000,1673.784,ok,0.0,
industrial-plants,plant03,nodiag,158,bia,420,420.000000,275.439000,0.914,ok,0.0,
industrial-plants,plant03,nodiag,158,bae,420,420.000000,275.439000,1.013,ok,0.0,
industrial-plants,plant03,nodiag,158,nbs,1914915,420.000000,275.439000,3729.048,ok,0.0,
industrial-plants,plant03,nodiag,158,gbfs,420,420.000000,275.439000,0.973,subopt,0.0,
industrial-plants,plant03,nodiag,159,astar,332,331.000000,274.283000,0.657,ok,0.0,
industrial-plants,plant03,nodiag,159,rastar,332,331.000000,274.283000,0.680,ok,0.0,
industrial-plants,plant03,nodiag,159,mm,331,331.000000,274.283000,1.000,ok,0.0,
industrial-plants,plant03,nodiag,159,bia,331,331.000000,274.283000,0.660,ok,0.0,
industrial-plants,plant03,nodiag,159,bae,331,331.000000,274.283000,0.693,ok,0.0,
industrial-plants,plant03,nodiag,159,nbs,127270,331.000000,274.283000,166.797,ok,0.0,
industrial-plants,plant03,nodiag,159,gbfs,332,331.000000,274.283000,0.695,subopt,0.0,
industrial-plants,plant03,nodiag,160,astar,339,338.000000,275.655000,0.718,ok,0.0,
industrial-plants,plant03,nodiag,160,rastar,339,338.000000,275.655000,0.743,ok,0.0,
industrial-plants,plant03,nodiag,160,mm,85491,338.000000,275.655000,127.715,ok,0.0,
industrial-plants,plant03,nodiag,160,bia,338,338.000000,275.655000,0.824,ok,0.0,
industrial-plants,plant03,nodiag,160,bae,338,338.000000,275.655000,0.862,ok,0.0,
industrial-plants,plant03,nodiag,160,nbs,316485,338.000000,275.655000,567.813,ok,0.0,
industrial-plants,plant03,nodiag,160,gbfs,338,338.000000,275.655000,0.862,subopt,0.0,
industrial-plants,plant03,nodiag,161,astar,523,522.000000,400.620000,0.904,ok,0.0,
industrial-plants,plant03,nodiag,161,rastar,12890,522.000000,400.620000,26.044,ok,0.0,
industrial-plants,plant03,nodiag,161,mm,298245,522.000000,400.620000,626.877,ok,0.0,
industrial-plants,plant03,nodiag,161,bia,1041,522.000000,400.620000,2.523,ok,0.0,
industrial-plants,plant03,nodiag,161,bae,1041,522.000000,400.620000,2.674,ok,0.0,
industrial-plants,plant03,nodiag,161,nbs,1027439,522.000000,400.620000,1983.945,ok,0.0,
industrial-plants,plant03,nodiag,161,gbfs,1042,522.000000,400.620000,1.909,subopt,0.0,
industrial-plants,plant03,nodiag,162,astar,316416,369.000000,295.721000,430.130,ok,298784.0,1.0590125307914748
industrial-plants,plant03,nodiag,162,rastar,313610,369.000000,295.721000,440.965,ok,298784.0,1.0496211309842562
industrial-plants,plant03,nodiag,162,mm,490232,369.000000,295.721000,904.875,ok,298784.0,1.6407572025275785
industrial-plants,plant03,nodiag,162,bia,545536,369.000000,295.721000,1139.572,ok,298784.0,1.8258541287351397
industrial-plants,plant03,nodiag,162,bae,579039,369.000000,295.721000,1187.406,ok,298784.0,1.937985300417693
industrial-plants,plant03,nodiag,162,nbs,493488,369.000000,295.721000,807.428,ok,298784.0,1.6516547070793617
industrial-plants,plant03,nodiag,162,gbfs,766,379.000000,295.721000,1.591,subopt,298784.0,0.002563724965192246
industrial-plants,plant03,nodiag,163,astar,479,478.000000,335.669000,1.009,ok,0.0,
industrial-plants,plant03,nodiag,163,rastar,9247,478.000000,335.669000,15.493,ok,0.0,
industrial-plants,plant03,nodiag,163,mm,64677,478.000000,335.669000,119.109,ok,0.0,
industrial-plants,plant03,nodiag,163,bia,525,478.000000,335.669000,1.185,ok,0.0,
industrial-plants,plant03,nodiag,163,bae,525,478.000000,335.669000,1.248,ok,0.0,
industrial-plants,plant03,nodiag,163,nbs,241397,478.000000,335.669000,430.512,ok,0.0,
industrial-plants,plant03,nodiag,163,gbfs,526,478.000000,335.669000,1.216,subopt,0.0,
industrial-plants,plant03,nodiag,164,astar,419,418.000000,302.422000,0.762,ok,0.0,
industrial-plants,plant03,nodiag,164,rastar,419,418.000000,302.422000,0.796,ok,0.0,
industrial-plants,plant03,nodiag,164,mm,144679,418.000000,302.422000,235.388,ok,0.0,
industrial-plants,plant03,nodiag,164,bia,418,418.000000,302.422000,0.881,ok,0.0,
industrial-plants,plant03,nodiag,164,bae,418,418.000000,302.422000,0.895,ok,0.0,
industrial-plants,plant03,nodiag,164,nbs,533448,418.000000,302.422000,909.242,ok,0.0,
industrial-plants,plant03,nodiag,164,gbfs,418,418.000000,302.422000,0.887,subopt,0.0,
industrial-plants,plant03,nodiag,165,astar,480611,415.000000,306.231000,693.382,ok,0.0,
industrial-plants,plant03,nodiag,165,rastar,416,415.000000,306.231000,0.801,ok,0.0,
industrial-plants,plant03,nodiag,165,mm,305614,415.000000,306.231000,544.945,ok,0.0,
industrial-plants,plant03,nodiag,165,bia,744,415.000000,306.231000,1.479,ok,0.0,
industrial-plants,plant03,nodiag,165,bae,744,415.000000,306.231000,1.569,ok,0.0,
industrial-plants,plant03,nodiag,165,nbs,322476,415.000000,306.231000,542.580,ok,0.0,
industrial-plants,plant03,nodiag,165,gbfs,744,415.000000,306.231000,1.570,subopt,0.0,
industrial-plants,plant03,nodiag,166,astar,476,475.000000,346.544000,0.992,ok,0.0,
industrial-plants,plant03,nodiag,166,rastar,476,475.000000,346.544000,0.991,ok,0.0,
industrial-plants,plant03,nodiag,166,mm,475,475.000000,346.544000,1.467,ok,0.0,
industrial-plants,plant03,nodiag,166,bia,475,475.000000,346.544000,1.051,ok,0.0,
industrial-plants,plant03,nodiag,166,bae,475,475.000000,346.544000,1.133,ok,0.0,
industrial-plants,plant03,nodiag,166,nbs,1599711,475.000000,346.544000,3545.191,ok,0.0,
industrial-plants,plant03,nodiag,166,gbfs,476,475.000000,346.544000,1.014,subopt,0.0,
industrial-plants,plant03,nodiag,167,astar,432,431.000000,320.670000,0.885,ok,0.0,
industrial-plants,plant03,nodiag,167,rastar,4694,431.000000,320.670000,6.633,ok,0.0,
industrial-plants,plant03,nodiag,167,mm,225855,431.000000,320.670000,374.369,ok,0.0,
industrial-plants,plant03,nodiag,167,bia,457,431.000000,320.670000,1.080,ok,0.0,
industrial-plants,plant03,nodiag,167,bae,457,431.000000,320.670000,1.118,ok,0.0,
industrial-plants,plant03,nodiag,167,nbs,847458,431.000000,320.670000,1714.938,ok,0.0,
industrial-plants,plant03,nodiag,167,gbfs,458,431.000000,320.670000,1.056,subopt,0.0,
industrial-plants,plant03,nodiag,168,astar,457,456.000000,320.598000,0.895,ok,0.0,
industrial-plants,plant03,nodiag,168,rastar,457,456.000000,320.598000,0.924,ok,0.0,
industrial-plants,plant03,nodiag,168,mm,139578,456.000000,320.598000,236.946,ok,0.0,
industrial-plants,plant03,nodiag,168,bia,456,456.000000,320.598000,1.019,ok,0.0,
industrial-plants,plant03,nodiag,168,bae,456,456.000000,320.598000,0.994,ok,0.0,
industrial-plants,plant03,nodiag,168,nbs,451849,456.000000,320.598000,792.325,ok,0.0,
industrial-plants,plant03,nodiag,168,gbfs,456,456.000000,320.598000,1.006,subopt,0.0,
industrial-plants,plant03,nodiag,169,astar,497,496.000000,358.051000,1.055,ok,0.0,
industrial-plants,plant03,nodiag,169,rastar,497,496.000000,358.051000,1.052,ok,0.0,
industrial-plants,plant03,nodiag,169,mm,109088,496.000000,358.051000,186.527,ok,0.0,
industrial-plants,plant03,nodiag,169,bia,496,496.000000,358.051000,1.186,ok,0.0,
industrial-plants,plant03,nodiag,169,bae,496,496.000000,358.051000,1.228,ok,0.0,
industrial-plants,plant03,nodiag,169,nbs,290794,496.000000,358.051000,509.612,ok,0.0,
industrial-plants,plant03,nodiag,169,gbfs,496,496.000000,358.051000,1.215,subopt,0.0,
industrial-plants,plant03,nodiag,170,astar,1247,314.000000,215.463000,2.046,ok,0.0,
industrial-plants,plant03,nodiag,170,rastar,315,314.000000,215.463000,0.638,ok,0.0,
industrial-plants,plant03,nodiag,170,mm,377961,314.000000,215.463000,729.185,ok,0.0,
industrial-plants,plant03,nodiag,170,bia,314,314.000000,215.463000,0.700,ok,0.0,
industrial-plants,plant03,nodiag,170,bae,314,314.000000,215.463000,0.714,ok,0.0,
industrial-plants,plant03,nodiag,170,nbs,875757,314.000000,215.463000,1713.261,ok,0.0,
industrial-plants,plant03,nodiag,170,gbfs,314,314.000000,215.463000,0.743,subopt,0.0,
industrial-plants,plant03,nodiag,171,astar,277,276.000000,226.601000,0.605,ok,0.0,
industrial-plants,plant03,nodiag,171,rastar,277,276.000000,226.601000,0.616,ok,0.0,
industrial-plants,plant03,nodiag,171,mm,13293,276.000000,226.601000,22.622,ok,0.0,
industrial-plants,plant03,nodiag,171,bia,276,276.000000,226.601000,0.614,ok,0.0,
industrial-plants,plant03,nodiag,171,bae,276,276.000000,226.601000,0.611,ok,0.0,
industrial-plants,plant03,nodiag,171,nbs,43501,276.000000,226.601000,61.681,ok,0.0,
industrial-plants,plant03,nodiag,171,gbfs,276,276.000000,226.601000,0.656,subopt,0.0,
industrial-plants,plant03,nodiag,172,astar,495,494.000000,329.791000,1.089,ok,0.0,
industrial-plants,plant03,nodiag,172,rastar,10634,494.000000,329.791000,17.331,ok,0.0,
industrial-plants,plant03,nodiag,172,mm,645182,494.000000,329.791000,1175.598,ok,0.0,
industrial-plants,plant03,nodiag,172,bia,563,494.000000,329.791000,1.325,ok,0.0,
industrial-plants,plant03,nodiag,172,bae,563,494.000000,329.791000,1.382,ok,0.0,
industrial-plants,plant03,nodiag,172,nbs,2268075,494.000000,329.791000,4786.940,ok,0.0,
industrial-plants,plant03,nodiag,172,gbfs,564,494.000000,329.791000,1.366,subopt,0.0,
industrial-plants,plant03,nodiag,173,astar,637,636.000000,433.779000,1.178,ok,0.0,
industrial-plants,plant03,nodiag,173,rastar,1330,636.000000,433.779000,2.014,ok,0.0,
industrial-plants,plant03,nodiag,173,mm,1083421,636.000000,433.779000,2200.062,ok,0.0,
industrial-plants,plant03,nodiag,173,bia,793,636.000000,433.779000,1.479,ok,0.0,
industrial-plants,plant03,nodiag,173,bae,793,636.000000,433.779000,1.548,ok,0.0,
industrial-plants,plant03,nodiag,173,nbs,3525760,636.000000,433.779000,7604.407,ok,0.0,
industrial-plants,plant03,nodiag,173,gbfs,794,636.000000,433.779000,1.508,subopt,0.0,
industrial-plants,plant03,nodiag,174,astar,545,544.000000,384.311000,1.033,ok,0.0,
industrial-plants,plant03,nodiag,174,rastar,545,544.000000,384.311000,1.077,ok,0.0,
industrial-plants,plant03,nodiag,174,mm,329170,544.000000,384.311000,691.285,ok,0.0,
industrial-plants,plant03,nodiag,174,bia,544,544.000000,384.311000,1.090,ok,0.0,
industrial-plants,plant03,nodiag,174,bae,544,544.000000,384.311000,1.150,ok,0.0,
industrial-plants,plant03,nodiag,174,nbs,1609864,544.000000,384.311000,3438.241,ok,0.0,
industrial-plants,plant03,nodiag,174,gbfs,544,544.000000,384.311000,1.019,subopt,0.0,
industrial-plants,plant03,nodiag,175,astar,4576,393.000000,308.059000,5.194,ok,4410.0,1.0376417233560091
industrial-plants,plant03,nodiag,175,rastar,6620,393.000000,308.059000,8.223,ok,4410.0,1.5011337868480725
industrial-plants,plant03,nodiag,175,mm,13792,393.000000,308.059000,22.216,ok,4410.0,3.127437641723356
industrial-plants,plant03,nodiag,175,bia,9147,393.000000,308.059000,12.958,ok,4410.0,2.0741496598639455
industrial-plants,plant03,nodiag,175,bae,9147,393.000000,308.059000,13.747,ok,4410.0,2.0741496598639455
industrial-plants,plant03,nodiag,175,nbs,21697,393.000000,308.059000,36.356,ok,4410.0,4.919954648526077
industrial-plants,plant03,nodiag,175,gbfs,788,393.000000,308.059000,1.459,subopt,4410.0,0.17868480725623584
industrial-plants,plant03,nodiag,176,astar,397,396.000000,271.101000,0.816,ok,0.0,
industrial-plants,plant03,nodiag,176,rastar,12667,396.000000,271.101000,14.810,ok,0.0,
industrial-plants,plant03,nodiag,176,mm,653581,396.000000,271.101000,1296.754,ok,0.0,
industrial-plants,plant03,nodiag,176,bia,601,396.000000,271.101000,1.232,ok,0.0,
industrial-plants,plant03,nodiag,176,bae,601,396.000000,271.101000,1.326,ok,0.0,
industrial-plants,plant03,nodiag,176,nbs,1534333,396.000000,271.101000,3208.904,ok,0.0,
industrial-plants,plant03,nodiag,176,gbfs,602,396.000000,271.101000,1.304,subopt,0.0,
industrial-plants,plant03,nodiag,177,astar,492,491.000000,401.883000,0.800,ok,0.0,
industrial-plants,plant03,nodiag,177,rastar,617,491.000000,401.883000,1.022,ok,0.0,
industrial-plants,plant03,nodiag,177,mm,491,491.000000,401.883000,1.291,ok,0.0,
industrial-plants,plant03,nodiag,177,bia,491,491.000000,401.883000,0.938,ok,0.0,
industrial-plants,plant03,nodiag,177,bae,491,491.000000,401.883000,0.929,ok,0.0,
industrial-plants,plant03,nodiag,177,nbs,412543,491.000000,401.883000,651.272,ok,0.0,
industrial-plants,plant03,nodiag,177,gbfs,492,491.000000,401.883000,0.990,subopt,0.0,
industrial-plants,plant03,nodiag,178,astar,383,382.000000,289.676000,0.794,ok,0.0,
industrial-plants,plant03,nodiag,178,rastar,9233,382.000000,289.676000,15.120,ok,0.0,
industrial-plants,plant03,nodiag,178,mm,167551,382.000000,289.676000,304.853,ok,0.0,
industrial-plants,plant03,nodiag,178,bia,535,382.000000,289.676000,1.242,ok,0.0,
industrial-plants,plant03,nodiag,178,bae,535,382.000000,289.676000,1.333,ok,0.0,
industrial-plants,plant03,nodiag,178,nbs,362725,382.000000,289.676000,600.825,ok,0.0,
industrial-plants,plant03,nodiag,178,gbfs,536,382.000000,289.676000,1.355,subopt,0.0,
industrial-plants,plant03,nodiag,179,astar,334,333.000000,278.752000,0.718,ok,0.0,
industrial-plants,plant03,nodiag,179,rastar,1398,333.000000,278.752000,2.375,ok,0.0,
industrial-plants,plant03,nodiag,179,mm,333,333.000000,278.752000,1.063,ok,0.0,
industrial-plants,plant03,nodiag,179,bia,333,333.000000,278.752000,0.766,ok,0.0,
industrial-plants,plant03,nodiag,179,bae,333,333.000000,278.752000,0.811,ok,0.0,
industrial-plants,plant03,nodiag,179,nbs,249429,333.000000,278.752000,421.381,ok,0.0,
industrial-plants,plant03,nodiag,179,gbfs,334,333.000000,278.752000,0.810,subopt,0.0,
industrial-plants,plant03,nodiag,180,astar,51732,596.000000,442.750000,69.422,ok,34868.0,1.4836526327865092
industrial-plants,plant03,nodiag,180,rastar,6515686,596.000000,442.750000,10509.068,ok,34868.0,186.8672134908799
industrial-plants,plant03,nodiag,180,mm,4135763,596.000000,442.750000,7249.600,ok,34868.0,118.61199380520821
